Date,Precip_in,Tmin_C,Tmax_C,PET_in,Flow_in,Flow_cfs
2000-11-15,0.031496062992125984,2.2,9.4,0.034619215306263926,0.117442366246194,78.0
2000-11-16,0.0,2.2,9.4,0.034264389996291916,0.07377789674440392,49.0
2000-11-17,0.0,2.2,13.9,0.047360594551021,0.055709840398835614,37.0
2000-11-18,0.0,-2.2,8.9,0.03736899733508276,0.04065312677752869,27.0
2000-11-19,0.0,-3.9,7.8,0.03547777868068594,0.03312476996687523,22.0
2000-11-20,0.0,-5.0,7.8,0.03573091915947436,0.030113427242613844,20.0
2000-11-21,0.0,-2.2,6.7,0.03082319201978434,0.030113427242613844,20.0
2000-11-22,0.0,-2.8,3.3,0.02276319223109021,0.028607755880483154,19.0
2000-11-23,0.0,-6.7,1.7,0.022440955658287593,0.024090741794091076,16.0
2000-11-24,0.0,-10.0,-0.6,0.019226653939057203,0.021079399069829693,14.0
2000-11-25,0.0,-11.1,1.7,0.023314688769292054,0.019573727707699,13.0
2000-11-26,1.220472440944882,-5.0,8.3,0.03499694931801721,0.058721183123097,39.0
2000-11-27,0.011811023622047244,2.8,10.0,0.03178405980446125,0.11141968079767123,74.0
2000-11-28,0.0,1.7,10.6,0.03470455719317484,0.07227222538227322,48.0
2000-11-29,0.031496062992125984,0.0,10.6,0.03626001421955768,0.042158798139659386,28.0
2000-11-30,0.1889763779527559,1.1,3.9,0.01626063675885916,0.04366446950179008,29.0
2000-12-01,0.0,-3.3,4.4,0.024208571978783292,0.039147455415398,26.0
2000-12-02,0.0,-7.8,-0.6,0.017236429291796272,0.03312476996687523,22.0
2000-12-03,0.0,-10.6,1.1,0.020952333594116804,0.028607755880483154,19.0
2000-12-04,0.0,-9.4,8.3,0.03386312606523163,0.02559641315622177,17.0
2000-12-05,0.0,-9.4,8.9,0.03483492673869458,0.02559641315622177,17.0
2000-12-06,0.0,-8.3,0.6,0.01920807408902971,0.022585070431960383,15.0
2000-12-07,0.0,-8.9,0.6,0.01932215889839325,0.021079399069829693,14.0
2000-12-08,0.0,-10.6,-6.7,0.00826053155985646,0.021079399069829693,14.0
2000-12-09,0.0,-12.2,-0.6,0.01767384817544775,0.019573727707699,13.0
2000-12-10,0.011811023622047244,-12.8,1.7,0.02115006040119358,0.018068056345568306,12.0
2000-12-11,0.011811023622047244,-0.6,5.6,0.022836595196240025,0.018068056345568306,12.0
2000-12-12,0.03937007874015748,-5.6,12.8,0.04133955145920172,0.019573727707699,13.0
2000-12-13,0.0,-10.0,-1.7,0.015460055944288887,0.018068056345568306,12.0
2000-12-14,0.8700787401574803,-4.4,1.7,0.01819931248664625,0.028607755880483154,19.0
2000-12-15,0.0,-7.2,3.9,0.02405130499238522,0.028607755880483154,19.0
2000-12-16,0.14960629921259844,-4.4,7.2,0.029179438827352154,0.03613611269113661,24.0
2000-12-17,2.0,2.8,18.3,0.04973593906420672,0.20326563388764346,135.0
2000-12-18,0.0,-2.8,4.4,0.022217680247453412,0.2981229297018771,198.0
2000-12-19,0.09842519685039369,-4.4,3.3,0.021295414301956653,0.156589821661592,104.0
2000-12-20,0.5118110236220472,-6.7,0.6,0.017725625845579532,0.12497072305684746,83.0
2000-12-21,0.0,-9.4,0.0,0.017866702332914194,0.09335162445210292,62.0
2000-12-22,0.01968503937007874,-5.6,-0.6,0.014629756110034956,0.07227222538227322,48.0
2000-12-23,0.0,-10.6,-1.7,0.015482657870790895,0.06022685448522769,40.0
2000-12-24,0.0,-9.4,0.0,0.01791486176655384,0.049687154950312847,33.0
2000-12-25,0.0,-13.3,-3.9,0.012602212239267087,0.045170140863920766,30.0
2000-12-26,0.0,-15.0,-3.3,0.013245951003811237,0.04065312677752869,27.0
2000-12-27,0.0,-8.3,0.0,0.01764761717314296,0.037641784053267305,25.0
2000-12-28,0.0,-9.4,-5.0,0.010005683870374935,0.034630441329005925,23.0
2000-12-29,0.0,-10.6,0.0,0.018371142868869438,0.03161909860474454,21.0
2000-12-30,1.2992125984251968,-8.3,0.6,0.018852020118743533,0.03613611269113661,24.0
2000-12-31,0.051181102362204724,-6.1,0.0,0.01656593801683859,0.06474386857161976,43.0
2001-01-01,0.0,-8.3,1.1,0.019797546214298443,0.04667581222605146,31.0
2001-01-02,0.0,-11.7,-1.7,0.01602896266270325,0.039147455415398,26.0
2001-01-03,0.0,-11.7,0.6,0.019708118549528583,0.03161909860474454,21.0
2001-01-04,0.0,-9.4,1.1,0.020389486301193072,0.028607755880483154,19.0
2001-01-05,0.09842519685039369,-11.7,0.0,0.01894122840794669,0.02710208451835246,18.0
2001-01-06,0.44881889763779526,-3.3,1.1,0.016323061887196996,0.030113427242613844,20.0
2001-01-07,0.0,-6.1,2.8,0.022582823496381656,0.03161909860474454,21.0
2001-01-08,0.07874015748031496,-7.8,2.2,0.022371303794681763,0.024090741794091076,16.0
2001-01-09,0.1889763779527559,-6.7,0.0,0.017755339196177663,0.02559641315622177,17.0
2001-01-10,0.0,-12.2,-2.2,0.016020809375305756,0.02710208451835246,18.0
2001-01-11,0.0,-12.8,3.9,0.026260369301890466,0.02559641315622177,17.0
2001-01-12,0.0,-12.2,0.0,0.019816836556830184,0.024090741794091076,16.0
2001-01-13,0.0,-14.4,2.2,0.02329360328418857,0.021079399069829693,14.0
2001-01-14,0.0,-7.8,6.1,0.031125728098667853,0.021079399069829693,14.0
2001-01-15,0.3307086614173228,-5.0,1.7,0.02075925589448401,0.02559641315622177,17.0
2001-01-16,0.0,-4.4,3.3,0.0239720867947991,0.02710208451835246,18.0
2001-01-17,0.0,-3.3,5.0,0.02714345439860766,0.02559641315622177,17.0
2001-01-18,0.0,-10.0,-0.6,0.01953437663699236,0.022585070431960383,15.0
2001-01-19,0.37007874015748027,-0.6,1.7,0.014315373134222268,0.03312476996687523,22.0
2001-01-20,0.011811023622047244,-5.0,0.0,0.017764418832114843,0.037641784053267305,25.0
2001-01-21,0.3582677165354331,-12.2,-2.2,0.0175728922598962,0.028607755880483154,19.0
2001-01-22,0.0,-14.4,1.7,0.024322355725604556,0.024090741794091076,16.0
2001-01-23,0.0,-14.4,3.3,0.027557693925711616,0.022585070431960383,15.0
2001-01-24,0.0,-10.6,5.0,0.03200264298653012,0.021079399069829693,14.0
2001-01-25,0.0,-7.8,4.4,0.030692022972311803,0.021079399069829693,14.0
2001-01-26,0.0,-10.6,2.8,0.028063754103641068,0.019573727707699,13.0
2001-01-27,0.0,-5.6,1.7,0.023872376158194396,0.019573727707699,13.0
2001-01-28,0.0,-7.2,2.2,0.02643323984121691,0.018068056345568306,12.0
2001-01-29,0.0,-11.7,2.8,0.028960781996346944,0.018068056345568306,12.0
2001-01-30,0.6496062992125984,-5.6,3.3,0.028612799929574904,0.04818148358818215,32.0
2001-01-31,0.16929133858267717,-1.1,6.1,0.03173013306364795,0.07528356810653461,50.0
2001-02-01,0.0,-3.3,7.8,0.03935434346157317,0.06926088265801185,46.0
2001-02-02,0.01968503937007874,-5.6,1.7,0.02551877219038394,0.05420416903670492,36.0
2001-02-03,0.0,-7.2,1.7,0.02706414748882983,0.04667581222605146,31.0
2001-02-04,0.0,-11.7,-1.1,0.02263353445612804,0.037641784053267305,25.0
2001-02-05,1.0708661417322836,-6.7,2.8,0.030140602380132196,0.03312476996687523,22.0
2001-02-06,0.09842519685039369,-0.6,6.1,0.03320530484735631,0.045170140863920766,30.0
2001-02-07,0.0,-2.8,6.1,0.03665202985539457,0.049687154950312847,33.0
2001-02-08,0.12992125984251968,-5.0,3.3,0.0312134578331382,0.04366446950179008,29.0
2001-02-09,0.1889763779527559,-0.6,7.2,0.03811833694894619,0.04667581222605146,31.0
2001-02-10,0.031496062992125984,-5.6,8.3,0.04673794859549469,0.10238565262488708,68.0
2001-02-11,0.0,-11.7,-5.0,0.016205675581829913,0.08732893900358016,58.0
2001-02-12,0.0,-15.0,-1.7,0.023108525576761036,0.06022685448522769,40.0
2001-02-13,0.0,-4.4,6.7,0.04284610126186401,0.05119282631244354,34.0
2001-02-14,0.25984251968503935,-7.8,5.0,0.04030156805811437,0.06173252584735838,41.0
2001-02-15,0.0,-1.7,4.4,0.03288085335010787,0.09034028172784153,60.0
2001-02-16,0.14960629921259844,-7.2,3.3,0.03613854651214012,0.07227222538227322,48.0
2001-02-17,0.0,-10.0,3.3,0.037529807663028714,0.06624953993375046,44.0
2001-02-18,0.0,-12.8,-2.2,0.02417156415036399,0.055709840398835614,37.0
2001-02-19,0.0,-9.4,3.3,0.03834722993981857,0.04818148358818215,32.0
2001-02-20,0.0,2.2,11.1,0.053855584886381085,0.04818148358818215,32.0
2001-02-21,0.0,-8.3,5.0,0.044010972131889474,0.05119282631244354,34.0
2001-02-22,0.051181102362204724,-15.6,-5.0,0.018465850697794006,0.04667581222605146,31.0
2001-02-23,0.11811023622047244,-7.8,2.8,0.03812208553413477,0.045170140863920766,30.0
2001-02-24,0.0,-7.2,-0.6,0.027655329019888306,0.042158798139659386,28.0
2001-02-25,0.531496062992126,-6.1,0.6,0.030528563902067908,0.04667581222605146,31.0
2001-02-26,0.0,-2.2,7.8,0.051655770854140526,0.07377789674440392,49.0
2001-02-27,0.0,-3.9,6.1,0.04795230614615471,0.06624953993375046,44.0
2001-02-28,0.0,-7.2,-1.7,0.025414497822482486,0.05420416903670492,36.0
2001-03-01,0.0,-10.0,-1.1,0.030011984832354517,0.04667581222605146,31.0
2001-03-02,0.031496062992125984,-11.7,-2.2,0.02778252612040498,0.042158798139659386,28.0
2001-03-03,0.01968503937007874,-7.2,-1.1,0.02833117819147577,0.039147455415398,26.0
2001-03-04,0.011811023622047244,-8.9,0.0,0.033853146614573976,0.03613611269113661,24.0
2001-03-05,1.5118110236220472,-2.8,0.0,0.02359221711230456,0.039147455415398,26.0
2001-03-06,1.6614173228346456,-2.2,0.0,0.02153589292327744,0.05119282631244354,34.0
2001-03-07,0.05905511811023622,-7.2,0.6,0.03560445340644213,0.05420416903670492,36.0
2001-03-08,0.0,-11.1,5.6,0.05467656728318067,0.04818148358818215,32.0
2001-03-09,0.38976377952755903,-2.2,1.1,0.028166470389555845,0.05119282631244354,34.0
2001-03-10,0.3110236220472441,-2.2,4.4,0.04412261444163246,0.06474386857161976,43.0
2001-03-11,0.0,-6.7,7.2,0.0618177763029774,0.06173252584735838,41.0
2001-03-12,0.0,-4.4,5.0,0.051526634506912375,0.06474386857161976,43.0
2001-03-13,0.8307086614173228,-1.1,3.3,0.037204559862947,0.156589821661592,104.0
2001-03-14,0.0,-2.2,6.1,0.053962279006676786,0.1596011643858534,106.0
2001-03-15,0.0,0.6,10.0,0.06787231508195612,0.13099340850537022,87.0
2001-03-16,0.0,-2.8,10.0,0.07413509534266947,0.137016093953893,91.0
2001-03-17,0.011811023622047244,-1.7,8.9,0.06815772793387884,0.13400475122963162,89.0
2001-03-18,0.09842519685039369,0.0,7.8,0.059889820450117176,0.1355104225917623,90.0
2001-03-19,0.0,-1.7,9.4,0.07199735799861928,0.13249907986750092,88.0
2001-03-20,0.0,-3.3,10.6,0.08061875130010845,0.13400475122963162,89.0
2001-03-21,0.44094488188976383,-2.2,7.8,0.06631705480990438,0.1385217653160237,92.0
2001-03-22,4.830708661417322,0.6,5.0,0.04441811475780572,1.4469501790075954,961.0
2001-03-23,0.16141732283464566,0.0,4.4,0.04353944383392605,1.6712952119650684,1110.0
2001-03-24,0.0,1.1,10.0,0.07298261013122201,0.6926088265801185,460.0
2001-03-25,0.0,-2.8,6.7,0.06437658510566359,0.41857663867233247,278.0
2001-03-26,0.20866141732283466,-4.4,4.4,0.05636014446100514,0.2890889015290929,192.0
2001-03-27,0.01968503937007874,-6.1,3.3,0.05416018238339322,0.24090741794091075,160.0
